scene,status,skip_reason,resolution,image_dir,ckpt_path,num_images,splat_count,psnr,ssim,lpips
00babd549f8942d3b1728ca067ef7763,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00babd549f8942d3b1728ca067ef7763/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00babd549f8942d3b1728ca067ef7763/splatfacto/nerfstudio_models/step-000010001.ckpt,128,22614,,,
00babd549f8942d3b1728ca067ef7763,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00babd549f8942d3b1728ca067ef7763/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00babd549f8942d3b1728ca067ef7763/splatfacto/nerfstudio_models/step-000010001.ckpt,128,16584,,,
00c1673e7c8e4c2fbc0c9a1084acc067,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00c1673e7c8e4c2fbc0c9a1084acc067/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00c1673e7c8e4c2fbc0c9a1084acc067/splatfacto/nerfstudio_models/step-000010001.ckpt,128,36224,,,
00c1673e7c8e4c2fbc0c9a1084acc067,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00c1673e7c8e4c2fbc0c9a1084acc067/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00c1673e7c8e4c2fbc0c9a1084acc067/splatfacto/nerfstudio_models/step-000010001.ckpt,128,39482,,,
00c3d0661b6d48d0b792a2d1ed35ed5d,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00c3d0661b6d48d0b792a2d1ed35ed5d/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00c3d0661b6d48d0b792a2d1ed35ed5d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,75410,,,
00c3d0661b6d48d0b792a2d1ed35ed5d,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00c3d0661b6d48d0b792a2d1ed35ed5d/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00c3d0661b6d48d0b792a2d1ed35ed5d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,42679,,,
00c6ba8c088f45c38b986d2a0ac6584d,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00c6ba8c088f45c38b986d2a0ac6584d/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00c6ba8c088f45c38b986d2a0ac6584d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,154473,,,
00c6ba8c088f45c38b986d2a0ac6584d,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00c6ba8c088f45c38b986d2a0ac6584d/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00c6ba8c088f45c38b986d2a0ac6584d/splatfacto/nerfstudio_models/step-000010001.ckpt,128,84079,,,
00c7005a1ae74487874a9f518cc25d24,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00c7005a1ae74487874a9f518cc25d24/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00c7005a1ae74487874a9f518cc25d24/splatfacto/nerfstudio_models/step-000010001.ckpt,128,71103,,,
00c7005a1ae74487874a9f518cc25d24,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00c7005a1ae74487874a9f518cc25d24/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00c7005a1ae74487874a9f518cc25d24/splatfacto/nerfstudio_models/step-000010001.ckpt,128,77803,,,
00cca8d4f8ae4ec793cb6e520d9cacfa,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00cca8d4f8ae4ec793cb6e520d9cacfa/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00cca8d4f8ae4ec793cb6e520d9cacfa/splatfacto/nerfstudio_models/step-000010001.ckpt,128,67509,,,
00cca8d4f8ae4ec793cb6e520d9cacfa,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00cca8d4f8ae4ec793cb6e520d9cacfa/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00cca8d4f8ae4ec793cb6e520d9cacfa/splatfacto/nerfstudio_models/step-000010001.ckpt,128,43873,,,
00d0891240234f32a549dd6cc7210c5c,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00d0891240234f32a549dd6cc7210c5c/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00d0891240234f32a549dd6cc7210c5c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,255800,,,
00d0891240234f32a549dd6cc7210c5c,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00d0891240234f32a549dd6cc7210c5c/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00d0891240234f32a549dd6cc7210c5c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,58033,,,
00d1d6bcd21d4e8ea19fb7ab89bfc5ed,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00d1d6bcd21d4e8ea19fb7ab89bfc5ed/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00d1d6bcd21d4e8ea19fb7ab89bfc5ed/splatfacto/nerfstudio_models/step-000010001.ckpt,128,112199,,,
00d1d6bcd21d4e8ea19fb7ab89bfc5ed,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00d1d6bcd21d4e8ea19fb7ab89bfc5ed/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00d1d6bcd21d4e8ea19fb7ab89bfc5ed/splatfacto/nerfstudio_models/step-000010001.ckpt,128,56465,,,
00d52a2b70434b49939a4738f32cbd12,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00d52a2b70434b49939a4738f32cbd12/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00d52a2b70434b49939a4738f32cbd12/splatfacto/nerfstudio_models/step-000010001.ckpt,128,81274,,,
00d52a2b70434b49939a4738f32cbd12,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00d52a2b70434b49939a4738f32cbd12/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00d52a2b70434b49939a4738f32cbd12/splatfacto/nerfstudio_models/step-000010001.ckpt,128,36421,,,
00d889fc1b0a4dfaa2847fce94dffd1b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00d889fc1b0a4dfaa2847fce94dffd1b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00d889fc1b0a4dfaa2847fce94dffd1b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,36941,,,
00d889fc1b0a4dfaa2847fce94dffd1b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00d889fc1b0a4dfaa2847fce94dffd1b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00d889fc1b0a4dfaa2847fce94dffd1b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,22459,,,
00df89e5842849f19426fdfabe9d18b1,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00df89e5842849f19426fdfabe9d18b1/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00df89e5842849f19426fdfabe9d18b1/splatfacto/nerfstudio_models/step-000010001.ckpt,128,67747,,,
00df89e5842849f19426fdfabe9d18b1,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00df89e5842849f19426fdfabe9d18b1/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00df89e5842849f19426fdfabe9d18b1/splatfacto/nerfstudio_models/step-000010001.ckpt,128,38982,,,
00df904b692c48a5b7983a49fde4ecf6,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00df904b692c48a5b7983a49fde4ecf6/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00df904b692c48a5b7983a49fde4ecf6/splatfacto/nerfstudio_models/step-000010001.ckpt,128,142162,,,
00df904b692c48a5b7983a49fde4ecf6,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00df904b692c48a5b7983a49fde4ecf6/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00df904b692c48a5b7983a49fde4ecf6/splatfacto/nerfstudio_models/step-000010001.ckpt,128,18525,,,
00e08f451fb54913893b5ba74ef980c2,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00e08f451fb54913893b5ba74ef980c2/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00e08f451fb54913893b5ba74ef980c2/splatfacto/nerfstudio_models/step-000010001.ckpt,128,65131,,,
00e08f451fb54913893b5ba74ef980c2,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00e08f451fb54913893b5ba74ef980c2/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00e08f451fb54913893b5ba74ef980c2/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44092,,,
00e3573a08084a639cb7d599b3e7654e,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00e3573a08084a639cb7d599b3e7654e/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00e3573a08084a639cb7d599b3e7654e/splatfacto/nerfstudio_models/step-000010001.ckpt,128,76670,,,
00e3573a08084a639cb7d599b3e7654e,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00e3573a08084a639cb7d599b3e7654e/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00e3573a08084a639cb7d599b3e7654e/splatfacto/nerfstudio_models/step-000010001.ckpt,128,63992,,,
00e85ab1879a4220887f7a708bc13802,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00e85ab1879a4220887f7a708bc13802/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00e85ab1879a4220887f7a708bc13802/splatfacto/nerfstudio_models/step-000010001.ckpt,128,74231,,,
00e85ab1879a4220887f7a708bc13802,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00e85ab1879a4220887f7a708bc13802/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00e85ab1879a4220887f7a708bc13802/splatfacto/nerfstudio_models/step-000010001.ckpt,128,45235,,,
00ea4b53b5b046ddb855fb67ff40f49b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00ea4b53b5b046ddb855fb67ff40f49b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00ea4b53b5b046ddb855fb67ff40f49b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,174916,,,
00ea4b53b5b046ddb855fb67ff40f49b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00ea4b53b5b046ddb855fb67ff40f49b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00ea4b53b5b046ddb855fb67ff40f49b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44208,,,
00eb299b29474808ad0d0f8e315fbaba,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00eb299b29474808ad0d0f8e315fbaba/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00eb299b29474808ad0d0f8e315fbaba/splatfacto/nerfstudio_models/step-000010001.ckpt,128,66433,,,
00eb299b29474808ad0d0f8e315fbaba,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00eb299b29474808ad0d0f8e315fbaba/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00eb299b29474808ad0d0f8e315fbaba/splatfacto/nerfstudio_models/step-000010001.ckpt,128,40673,,,
00ef3806061a435680f24ea9a5b01f23,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00ef3806061a435680f24ea9a5b01f23/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00ef3806061a435680f24ea9a5b01f23/splatfacto/nerfstudio_models/step-000010001.ckpt,128,101886,,,
00ef3806061a435680f24ea9a5b01f23,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00ef3806061a435680f24ea9a5b01f23/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00ef3806061a435680f24ea9a5b01f23/splatfacto/nerfstudio_models/step-000010001.ckpt,128,51282,,,
00f246a5b5c1499f810ccecd0a0b3d3c,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00f246a5b5c1499f810ccecd0a0b3d3c/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00f246a5b5c1499f810ccecd0a0b3d3c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,141252,,,
00f246a5b5c1499f810ccecd0a0b3d3c,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00f246a5b5c1499f810ccecd0a0b3d3c/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00f246a5b5c1499f810ccecd0a0b3d3c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,79409,,,
00f47c94c9ad4fe19595421c03989575,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00f47c94c9ad4fe19595421c03989575/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00f47c94c9ad4fe19595421c03989575/splatfacto/nerfstudio_models/step-000010001.ckpt,128,68929,,,
00f47c94c9ad4fe19595421c03989575,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00f47c94c9ad4fe19595421c03989575/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00f47c94c9ad4fe19595421c03989575/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44791,,,
00f62d07e96a4b3d923eacd939fe4792,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00f62d07e96a4b3d923eacd939fe4792/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00f62d07e96a4b3d923eacd939fe4792/splatfacto/nerfstudio_models/step-000010001.ckpt,128,88375,,,
00f62d07e96a4b3d923eacd939fe4792,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00f62d07e96a4b3d923eacd939fe4792/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00f62d07e96a4b3d923eacd939fe4792/splatfacto/nerfstudio_models/step-000010001.ckpt,128,45820,,,
00fdec72deab428da907ad8a03f0bdfc,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/00fdec72deab428da907ad8a03f0bdfc/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/00fdec72deab428da907ad8a03f0bdfc/splatfacto/nerfstudio_models/step-000010001.ckpt,128,66523,,,
00fdec72deab428da907ad8a03f0bdfc,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/00fdec72deab428da907ad8a03f0bdfc/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/00fdec72deab428da907ad8a03f0bdfc/splatfacto/nerfstudio_models/step-000010001.ckpt,128,75058,,,
0109fdca23794155ad2db55949e8b0e9,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0109fdca23794155ad2db55949e8b0e9/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0109fdca23794155ad2db55949e8b0e9/splatfacto/nerfstudio_models/step-000010001.ckpt,128,38176,,,
0109fdca23794155ad2db55949e8b0e9,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0109fdca23794155ad2db55949e8b0e9/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0109fdca23794155ad2db55949e8b0e9/splatfacto/nerfstudio_models/step-000010001.ckpt,128,48744,,,
010a8210cdd447f99d5ed01a2feb303b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010a8210cdd447f99d5ed01a2feb303b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010a8210cdd447f99d5ed01a2feb303b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,55118,,,
010a8210cdd447f99d5ed01a2feb303b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010a8210cdd447f99d5ed01a2feb303b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010a8210cdd447f99d5ed01a2feb303b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,28101,,,
010b94c8bb3b4a2388e413f70db24465,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010b94c8bb3b4a2388e413f70db24465/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010b94c8bb3b4a2388e413f70db24465/splatfacto/nerfstudio_models/step-000010001.ckpt,128,56058,,,
010b94c8bb3b4a2388e413f70db24465,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010b94c8bb3b4a2388e413f70db24465/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010b94c8bb3b4a2388e413f70db24465/splatfacto/nerfstudio_models/step-000010001.ckpt,128,22303,,,
010c226f6dff43f4961b0e60ffa19a56,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010c226f6dff43f4961b0e60ffa19a56/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010c226f6dff43f4961b0e60ffa19a56/splatfacto/nerfstudio_models/step-000010001.ckpt,128,50826,,,
010c226f6dff43f4961b0e60ffa19a56,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010c226f6dff43f4961b0e60ffa19a56/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010c226f6dff43f4961b0e60ffa19a56/splatfacto/nerfstudio_models/step-000010001.ckpt,128,51159,,,
010d224ef81741a099f256c593ced27b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010d224ef81741a099f256c593ced27b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010d224ef81741a099f256c593ced27b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,76554,,,
010d224ef81741a099f256c593ced27b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010d224ef81741a099f256c593ced27b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010d224ef81741a099f256c593ced27b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,34435,,,
010ec37574344060aceaf6d8efbd2a63,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010ec37574344060aceaf6d8efbd2a63/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010ec37574344060aceaf6d8efbd2a63/splatfacto/nerfstudio_models/step-000010001.ckpt,128,114912,,,
010ec37574344060aceaf6d8efbd2a63,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010ec37574344060aceaf6d8efbd2a63/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010ec37574344060aceaf6d8efbd2a63/splatfacto/nerfstudio_models/step-000010001.ckpt,128,79504,,,
010ee79b43ff41ff874d32e270397dfd,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/010ee79b43ff41ff874d32e270397dfd/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/010ee79b43ff41ff874d32e270397dfd/splatfacto/nerfstudio_models/step-000010001.ckpt,128,70458,,,
010ee79b43ff41ff874d32e270397dfd,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/010ee79b43ff41ff874d32e270397dfd/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/010ee79b43ff41ff874d32e270397dfd/splatfacto/nerfstudio_models/step-000010001.ckpt,128,24137,,,
01147ad1efea498fbfed52bcaa94fbad,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/01147ad1efea498fbfed52bcaa94fbad/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/01147ad1efea498fbfed52bcaa94fbad/splatfacto/nerfstudio_models/step-000010001.ckpt,128,81872,,,
01147ad1efea498fbfed52bcaa94fbad,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/01147ad1efea498fbfed52bcaa94fbad/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/01147ad1efea498fbfed52bcaa94fbad/splatfacto/nerfstudio_models/step-000010001.ckpt,128,70520,,,
0118c33a32604fffae81b45aa8582dec,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0118c33a32604fffae81b45aa8582dec/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0118c33a32604fffae81b45aa8582dec/splatfacto/nerfstudio_models/step-000010001.ckpt,128,51636,,,
0118c33a32604fffae81b45aa8582dec,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0118c33a32604fffae81b45aa8582dec/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0118c33a32604fffae81b45aa8582dec/splatfacto/nerfstudio_models/step-000010001.ckpt,128,32451,,,
011a82f3b5ec4a1588b2deefaf2fd19f,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/011a82f3b5ec4a1588b2deefaf2fd19f/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/011a82f3b5ec4a1588b2deefaf2fd19f/splatfacto/nerfstudio_models/step-000010001.ckpt,128,35548,,,
011a82f3b5ec4a1588b2deefaf2fd19f,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/011a82f3b5ec4a1588b2deefaf2fd19f/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/011a82f3b5ec4a1588b2deefaf2fd19f/splatfacto/nerfstudio_models/step-000010001.ckpt,128,9880,,,
011dff40aa2543e5b706da971d0781ed,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/011dff40aa2543e5b706da971d0781ed/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/011dff40aa2543e5b706da971d0781ed/splatfacto/nerfstudio_models/step-000010001.ckpt,128,68458,,,
011dff40aa2543e5b706da971d0781ed,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/011dff40aa2543e5b706da971d0781ed/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/011dff40aa2543e5b706da971d0781ed/splatfacto/nerfstudio_models/step-000010001.ckpt,128,36775,,,
0125386deac5465c99141b778c249a8b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0125386deac5465c99141b778c249a8b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0125386deac5465c99141b778c249a8b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,21266,,,
0125386deac5465c99141b778c249a8b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0125386deac5465c99141b778c249a8b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0125386deac5465c99141b778c249a8b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,5290,,,
012623df191440e98c776b53eb113e4c,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/012623df191440e98c776b53eb113e4c/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/012623df191440e98c776b53eb113e4c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,60565,,,
012623df191440e98c776b53eb113e4c,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/012623df191440e98c776b53eb113e4c/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/012623df191440e98c776b53eb113e4c/splatfacto/nerfstudio_models/step-000010001.ckpt,128,39829,,,
0129f430225f4eda87b47b8bc248b573,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0129f430225f4eda87b47b8bc248b573/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0129f430225f4eda87b47b8bc248b573/splatfacto/nerfstudio_models/step-000010001.ckpt,128,92956,,,
0129f430225f4eda87b47b8bc248b573,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0129f430225f4eda87b47b8bc248b573/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0129f430225f4eda87b47b8bc248b573/splatfacto/nerfstudio_models/step-000010001.ckpt,128,82332,,,
012d757c486a4dd2a2c94024aad11fb4,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/012d757c486a4dd2a2c94024aad11fb4/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/012d757c486a4dd2a2c94024aad11fb4/splatfacto/nerfstudio_models/step-000010001.ckpt,128,59732,,,
012d757c486a4dd2a2c94024aad11fb4,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/012d757c486a4dd2a2c94024aad11fb4/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/012d757c486a4dd2a2c94024aad11fb4/splatfacto/nerfstudio_models/step-000010001.ckpt,128,16764,,,
012d9c6acb8d4b538e541fcd7924ee69,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/012d9c6acb8d4b538e541fcd7924ee69/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/012d9c6acb8d4b538e541fcd7924ee69/splatfacto/nerfstudio_models/step-000010001.ckpt,128,52320,,,
012d9c6acb8d4b538e541fcd7924ee69,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/012d9c6acb8d4b538e541fcd7924ee69/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/012d9c6acb8d4b538e541fcd7924ee69/splatfacto/nerfstudio_models/step-000010001.ckpt,128,44172,,,
0130040627f24ddfaa20d67a94b64990,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/0130040627f24ddfaa20d67a94b64990/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/0130040627f24ddfaa20d67a94b64990/splatfacto/nerfstudio_models/step-000010001.ckpt,128,47810,,,
0130040627f24ddfaa20d67a94b64990,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/0130040627f24ddfaa20d67a94b64990/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/0130040627f24ddfaa20d67a94b64990/splatfacto/nerfstudio_models/step-000010001.ckpt,128,52582,,,
013176cfbc8145a0b10c3191ac265e8b,processed,,512,/project/ricky/splatformer-data-new/train-set/objaverse/512/colmap/013176cfbc8145a0b10c3191ac265e8b/images,/project/ricky/splatformer-data-new/train-set/objaverse/512/nerfstudio/013176cfbc8145a0b10c3191ac265e8b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,132247,,,
013176cfbc8145a0b10c3191ac265e8b,processed,,128,/project/ricky/splatformer-data-new/train-set/objaverse/128/colmap/013176cfbc8145a0b10c3191ac265e8b/images,/project/ricky/splatformer-data-new/train-set/objaverse/128/nerfstudio/013176cfbc8145a0b10c3191ac265e8b/splatfacto/nerfstudio_models/step-000010001.ckpt,128,82882,,,
